3509;08.10.2014;552/2013;26;1
3510;08.10.2014;283/2012;21;3
3511;08.10.2014;557/2013;12;5
3512;08.10.2014;314/2012;1;5
3513;08.10.2014;726/2014;23;6
3514;08.10.2014;515/2013;16;2
3515;08.10.2014;619/2013;13;4
3516;08.10.2014;587/2013;7;3
3517;08.10.2014;406/2012;16;4
3518;08.10.2014;761/2014;11;3
3519;08.10.2014;688/2013;26;2
3520;08.10.2014;784/2014;8;2
3521;08.10.2014;872/2014;17;3
3522;08.10.2014;598/2013;14;4
3523;08.10.2014;774/2014;5;3
3524;08.10.2014;849/2014;27;5
3525;08.10.2014;808/2014;17;4
3526;08.10.2014;806/2014;22;4
3527;08.10.2014;662/2013;14;2
3528;08.10.2014;183/2011;14;4
3529;08.10.2014;707/2014;7;4
3530;08.10.2014;706/2014;27;4
3531;08.10.2014;361/2012;16;6
3532;08.10.2014;853/2014;16;4
3533;08.10.2014;847/2014;7;3
3534;08.10.2014;726/2014;13;4
3535;08.10.2014;463/2012;7;4
3536;08.10.2014;579/2013;13;3
3537;08.10.2014;853/2014;7;3
3538;08.10.2014;716/2014;14;5
3539;08.10.2014;655/2013;7;2
3540;08.10.2014;273/2012;12;2
3541;08.10.2014;658/2013;19;1
3542;08.10.2014;565/2013;27;3
3543;08.10.2014;725/2014;3;2
3544;08.10.2014;884/2014;22;5
3545;08.10.2014;790/2014;9;4
3546;08.10.2014;192/2011;13;3
3547;08.10.2014;708/2014;5;2
3548;08.10.2014;734/2014;17;3
3549;08.10.2014;731/2014;8;4
3550;08.10.2014;637/2013;20;4
3551;08.10.2014;229/2011;13;5
3552;08.10.2014;616/2013;13;4
3553;08.10.2014;124/2011;16;3
3554;08.10.2014;336/2012;12;2
3555;08.10.2014;711/2014;3;4
3556;08.10.2014;668/2013;14;5
3557;08.10.2014;172/2011;14;2
3558;08.10.2014;881/2014;7;2
3559;08.10.2014;452/2012;11;2
3560;08.10.2014;721/2014;4;4
3561;08.10.2014;632/2013;7;4
3562;08.10.2014;712/2014;12;3
3563;08.10.2014;687/2013;13;4
3564;08.10.2014;191/2011;12;6
3565;08.10.2014;622/2013;15;3
3566;08.10.2014;868/2014;5;2
3567;08.10.2014;789/2014;24;4
3568;08.10.2014;676/2013;7;2
3569;08.10.2014;840/2014;16;3
3570;08.10.2014;553/2013;14;5
3571;08.10.2014;545/2013;7;4
3572;08.10.2014;194/2011;12;5
3573;08.10.2014;794/2014;14;5
3574;08.10.2014;599/2013;27;4
3575;08.10.2014;677/2013;12;4
3576;08.10.2014;222/2011;14;4
3577;08.10.2014;834/2014;16;2
3578;08.10.2014;448/2012;11;4
3579;08.10.2014;827/2014;14;2
3580;08.10.2014;787/2014;11;5
3581;08.10.2014;645/2013;16;2
3582;08.10.2014;696/2013;13;5
3583;08.10.2014;185/2011;13;4
3584;08.10.2014;602/2013;26;3
3585;08.10.2014;519/2013;27;2
3586;08.10.2014;629/2013;7;2
3587;08.10.2014;872/2014;12;5
3588;08.10.2014;125/2011;12;5
3589;08.10.2014;701/2014;25;3
3590;08.10.2014;844/2014;16;4
3591;08.10.2014;688/2013;16;5
3592;08.10.2014;475/2012;12;4
3593;08.10.2014;488/2012;16;4
3594;08.10.2014;747/2014;14;4
3595;08.10.2014;870/2014;24;3
3596;08.10.2014;578/2013;11;2
3597;08.10.2014;687/2013;27;3
3598;08.10.2014;593/2013;14;3
3599;08.10.2014;383/2012;13;5
3600;08.10.2014;626/2013;11;2
3601;08.10.2014;573/2013;14;4
3602;08.10.2014;848/2014;25;4
3603;08.10.2014;884/2014;3;2
3604;08.10.2014;763/2014;17;4
3605;08.10.2014;499/2012;16;4
3606;08.10.2014;366/2012;13;2
3607;08.10.2014;228/2011;14;4
3608;08.10.2014;227/2011;14;3
3609;08.10.2014;677/2013;12;5
3610;08.10.2014;555/2013;13;3
3611;08.10.2014;585/2013;13;2
3612;08.10.2014;794/2014;5;3
3613;08.10.2014;839/2014;4;2
3614;08.10.2014;866/2014;27;3
3615;08.10.2014;724/2014;11;4
3616;08.10.2014;853/2014;23;4
3617;08.10.2014;133/2011;16;4
3618;08.10.2014;825/2014;25;3
3619;08.10.2014;876/2014;17;2
3620;08.10.2014;598/2013;26;2
3621;08.10.2014;388/2012;7;5
3622;08.10.2014;135/2011;14;3
3623;08.10.2014;402/2012;13;4
3624;08.10.2014;774/2014;13;1
3625;08.10.2014;814/2014;14;5
3626;08.10.2014;206/2011;12;5
3627;08.10.2014;270/2012;19;4
3628;08.10.2014;763/2014;13;2
3629;08.10.2014;700/2013;16;3
3630;08.10.2014;630/2013;16;2
3631;08.10.2014;596/2013;13;3
3632;08.10.2014;704/2014;14;5
3633;08.10.2014;661/2013;2;3
3634;08.10.2014;851/2014;7;4
3635;08.10.2014;522/2013;14;2
3636;08.10.2014;168/2011;12;5
3637;08.10.2014;394/2012;7;1
3638;08.10.2014;786/2014;27;4
3639;08.10.2014;411/2012;26;5
3640;08.10.2014;644/2013;13;3
3641;08.10.2014;136/2011;12;2
3642;08.10.2014;327/2012;11;5
3643;08.10.2014;860/2014;9;4
3644;08.10.2014;865/2014;6;2
3645;08.10.2014;681/2013;14;5
3646;08.10.2014;804/2014;12;4
3647;08.10.2014;584/2013;15;3
3648;08.10.2014;884/2014;27;5
3649;08.10.2014;793/2014;12;2
3650;08.10.2014;472/2012;13;5
3651;08.10.2014;565/2013;7;2
3652;08.10.2014;813/2014;14;4
3653;09.10.2014;818/2014;11;3
3654;09.10.2014;763/2014;12;1
3655;09.10.2014;125/2011;14;4
3656;09.10.2014;750/2014;6;3
3657;09.10.2014;676/2013;19;4
3658;09.10.2014;812/2014;24;4
3659;09.10.2014;650/2013;13;4
3660;09.10.2014;547/2013;16;3
3661;09.10.2014;816/2014;14;5
3662;09.10.2014;317/2012;10;2
3663;09.10.2014;568/2013;16;4
3664;09.10.2014;424/2012;1;5
3665;09.10.2014;845/2014;27;5
3666;09.10.2014;782/2014;3;4
3667;09.10.2014;758/2014;13;4
3668;09.10.2014;654/2013;13;2
3669;09.10.2014;823/2014;27;5
3670;09.10.2014;259/2011;14;3
3671;09.10.2014;527/2013;14;3
3672;09.10.2014;672/2013;16;4
3673;09.10.2014;497/2012;21;5
3674;09.10.2014;877/2014;5;4
3675;09.10.2014;332/2012;10;3
3676;09.10.2014;771/2014;14;3
3677;09.10.2014;256/2011;13;5
3678;09.10.2014;850/2014;16;4
3679;09.10.2014;344/2012;13;5
3680;09.10.2014;614/2013;7;3
3681;09.10.2014;372/2012;10;2
3682;09.10.2014;767/2014;12;5
3683;09.10.2014;256/2011;16;3
3684;09.10.2014;720/2014;17;4
3685;09.10.2014;304/2012;7;5
3686;09.10.2014;843/2014;14;5
3687;09.10.2014;270/2012;12;4
3688;09.10.2014;582/2013;27;3
3689;09.10.2014;180/2011;14;3
3690;09.10.2014;844/2014;9;3
3691;09.10.2014;659/2013;13;5
3692;09.10.2014;646/2013;12;2
3693;09.10.2014;732/2014;7;4
3694;09.10.2014;807/2014;23;2
3695;09.10.2014;729/2014;4;4
3696;09.10.2014;851/2014;13;4
3697;09.10.2014;754/2014;6;2
3698;09.10.2014;636/2013;15;2
3699;09.10.2014;872/2014;16;3
3700;09.10.2014;813/2014;22;2
3701;09.10.2014;795/2014;4;3
3702;09.10.2014;698/2013;15;4
3703;09.10.2014;851/2014;25;2
3704;09.10.2014;707/2014;14;3
3705;09.10.2014;683/2013;14;2
3706;09.10.2014;648/2013;12;5
3707;09.10.2014;821/2014;27;4
3708;09.10.2014;531/2013;7;4
3709;09.10.2014;193/2011;16;2
3710;09.10.2014;547/2013;16;4
3711;09.10.2014;793/2014;22;5
3712;09.10.2014;608/2013;11;3
3713;09.10.2014;757/2014;13;4
3714;09.10.2014;753/2014;8;1
3715;09.10.2014;671/2013;7;3
3716;09.10.2014;560/2013;26;4
3717;09.10.2014;705/2014;4;5
3718;09.10.2014;587/2013;20;2
3719;09.10.2014;670/2013;19;5
3720;09.10.2014;642/2013;13;2
3721;09.10.2014;611/2013;20;2
3722;09.10.2014;882/2014;3;4
3723;09.10.2014;752/2014;9;2
3724;09.10.2014;814/2014;12;5
3725;09.10.2014;744/2014;3;3
3726;09.10.2014;408/2012;11;1
3727;09.10.2014;607/2013;7;4
3728;09.10.2014;691/2013;14;2
3729;09.10.2014;665/2013;16;3
3730;09.10.2014;258/2011;21;3
3731;09.10.2014;706/2014;9;3
3732;09.10.2014;365/2012;13;4
3733;09.10.2014;198/2011;18;3
3734;09.10.2014;304/2012;7;1
3735;09.10.2014;859/2014;14;3
3736;09.10.2014;539/2013;13;2
3737;09.10.2014;688/2013;7;2
3738;09.10.2014;702/2014;24;3
3739;09.10.2014;294/2012;19;3
3740;09.10.2014;880/2014;16;4
3741;09.10.2014;713/2014;23;5
3742;09.10.2014;512/2012;16;3
3743;09.10.2014;177/2011;11;3
3744;09.10.2014;269/2012;12;5
3745;09.10.2014;330/2012;10;4
3746;09.10.2014;867/2014;11;3
3747;09.10.2014;213/2011;12;2
3748;09.10.2014;737/2014;16;6
3749;09.10.2014;632/2013;14;4
3750;09.10.2014;703/2014;6;4
3751;09.10.2014;145/2011;16;6
3752;09.10.2014;754/2014;16;3
3753;09.10.2014;703/2014;7;4
3754;09.10.2014;832/2014;17;5
3755;09.10.2014;187/2011;14;2
3756;09.10.2014;501/2012;7;2
3757;09.10.2014;834/2014;6;5
3758;09.10.2014;762/2014;9;3
3759;09.10.2014;256/2011;1;2
3760;09.10.2014;818/2014;22;5
3761;09.10.2014;746/2014;22;4
3762;09.10.2014;714/2014;13;3
3763;09.10.2014;845/2014;4;6
3764;09.10.2014;714/2014;7;4
3765;09.10.2014;507/2012;14;3
3766;09.10.2014;845/2014;13;3
3767;09.10.2014;222/2011;12;3
3768;09.10.2014;560/2013;7;4
3769;09.10.2014;277/2012;27;2
3770;09.10.2014;364/2012;13;4
3771;09.10.2014;601/2013;16;6
3772;09.10.2014;246/2011;21;3
3773;09.10.2014;518/2013;14;4
3774;09.10.2014;528/2013;12;5
3775;09.10.2014;641/2013;13;6
3776;09.10.2014;611/2013;12;5
3777;09.10.2014;665/2013;12;6
3778;09.10.2014;799/2014;13;2
3779;09.10.2014;600/2013;14;4
3780;09.10.2014;686/2013;14;6
3781;09.10.2014;782/2014;23;4
3782;09.10.2014;869/2014;7;4
3783;09.10.2014;697/2013;12;5
3784;09.10.2014;345/2012;16;2
3785;09.10.2014;850/2014;12;5
3786;09.10.2014;701/2014;14;3
3787;09.10.2014;477/2012;16;1
3788;09.10.2014;533/2013;2;3
3789;09.10.2014;835/2014;13;6
3790;09.10.2014;566/2013;14;4
3791;09.10.2014;215/2011;13;2
3792;09.10.2014;849/2014;14;3
3793;09.10.2014;799/2014;9;4
3794;09.10.2014;333/2012;7;4
3795;09.10.2014;561/2013;13;4
3796;09.10.2014;241/2011;16;3
3797;09.10.2014;449/2012;13;3
3798;09.10.2014;506/2012;21;2
3799;09.10.2014;533/2013;16;4
3800;09.10.2014;344/2012;13;4
3801;09.10.2014;592/2013;7;2
3802;09.10.2014;554/2013;16;3
3803;09.10.2014;514/2012;26;5
3804;09.10.2014;355/2012;14;4
3805;09.10.2014;823/2014;25;2
3806;09.10.2014;844/2014;17;2
3807;09.10.2014;878/2014;11;4
3808;09.10.2014;150/2011;12;5
3809;09.10.2014;882/2014;7;2
3810;09.10.2014;687/2013;12;4
3811;09.10.2014;671/2013;13;1
3812;09.10.2014;554/2013;16;3
3813;09.10.2014;709/2014;14;6
3814;09.10.2014;651/2013;7;3
3815;09.10.2014;650/2013;12;5
3816;09.10.2014;160/2011;13;2
3817;09.10.2014;794/2014;12;3
3818;09.10.2014;793/2014;16;4
3819;09.10.2014;639/2013;13;3
3820;09.10.2014;527/2013;15;2
3821;09.10.2014;638/2013;15;4
3822;09.10.2014;531/2013;7;3
3823;09.10.2014;811/2014;4;2
3824;09.10.2014;713/2014;7;2
3825;09.10.2014;671/2013;14;3
3826;09.10.2014;715/2014;11;5
3827;09.10.2014;848/2014;17;2
3828;09.10.2014;769/2014;16;5
3829;09.10.2014;580/2013;26;3
3830;09.10.2014;305/2012;13;4
3831;09.10.2014;554/2013;13;5
3832;09.10.2014;752/2014;17;4
3833;09.10.2014;123/2011;18;2
3834;09.10.2014;444/2012;14;3
3835;09.10.2014;778/2014;12;4
3836;09.10.2014;857/2014;9;4
3837;09.10.2014;732/2014;8;2
3838;09.10.2014;399/2012;21;5
3839;09.10.2014;749/2014;3;2
3840;09.10.2014;396/2012;1;5
3841;10.10.2014;701/2014;22;5
3842;10.10.2014;863/2014;8;2
3843;10.10.2014;530/2013;7;3
3844;10.10.2014;880/2014;14;5
3845;10.10.2014;805/2014;6;5
3846;10.10.2014;847/2014;14;5
3847;10.10.2014;325/2012;14;2
3848;10.10.2014;816/2014;13;3
3849;10.10.2014;882/2014;12;2
3850;10.10.2014;762/2014;3;5
3851;10.10.2014;758/2014;9;3
3852;10.10.2014;839/2014;13;3
3853;10.10.2014;491/2012;7;5
3854;10.10.2014;605/2013;13;4
3855;10.10.2014;570/2013;16;4
3856;10.10.2014;539/2013;15;3
3857;10.10.2014;407/2012;7;2
3858;10.10.2014;591/2013;27;4
3859;10.10.2014;719/2014;14;4
3860;10.10.2014;793/2014;14;3
3861;10.10.2014;654/2013;12;3
3862;10.10.2014;883/2014;9;2
3863;10.10.2014;710/2014;9;3
3864;10.10.2014;590/2013;16;4
3865;10.10.2014;825/2014;25;6
3866;10.10.2014;705/2014;12;3
3867;10.10.2014;329/2012;10;4
3868;10.10.2014;764/2014;5;3
3869;10.10.2014;253/2011;14;4
3870;10.10.2014;844/2014;6;2
3871;10.10.2014;745/2014;8;3
3872;10.10.2014;831/2014;13;4
3873;10.10.2014;692/2013;14;2
3874;10.10.2014;722/2014;16;2
3875;10.10.2014;260/2011;18;3
3876;10.10.2014;456/2012;19;2
3877;10.10.2014;155/2011;12;2
3878;10.10.2014;683/2013;13;2
3879;10.10.2014;522/2013;14;4
3880;10.10.2014;776/2014;14;2
3881;10.10.2014;211/2011;16;2
3882;10.10.2014;795/2014;27;6
3883;10.10.2014;752/2014;9;2
3884;10.10.2014;712/2014;24;4
3885;10.10.2014;801/2014;25;2
3886;10.10.2014;486/2012;7;3
3887;10.10.2014;262/2011;12;3
3888;10.10.2014;528/2013;16;3
3889;10.10.2014;485/2012;1;3
3890;10.10.2014;267/2011;13;2
3891;10.10.2014;187/2011;12;4
3892;10.10.2014;205/2011;27;3
3893;10.10.2014;691/2013;16;3
3894;10.10.2014;361/2012;12;4
3895;10.10.2014;348/2012;10;4
3896;10.10.2014;385/2012;14;3
3897;10.10.2014;710/2014;7;4
3898;10.10.2014;754/2014;17;2
3899;10.10.2014;747/2014;14;2
3900;10.10.2014;791/2014;27;2
3901;10.10.2014;162/2011;13;4
3902;10.10.2014;873/2014;4;4
3903;10.10.2014;181/2011;13;5
3904;10.10.2014;136/2011;12;4
3905;10.10.2014;850/2014;12;5
3906;10.10.2014;537/2013;7;2
3907;10.10.2014;529/2013;14;4
3908;10.10.2014;552/2013;16;3
3909;10.10.2014;738/2014;13;5
3910;10.10.2014;783/2014;11;2
3911;10.10.2014;605/2013;16;2
3912;10.10.2014;713/2014;7;3
3913;10.10.2014;654/2013;14;5
3914;10.10.2014;611/2013;16;5
3915;10.10.2014;593/2013;13;4
3916;10.10.2014;449/2012;19;4
3917;10.10.2014;127/2011;14;4
3918;10.10.2014;795/2014;25;5
3919;10.10.2014;877/2014;4;4
3920;10.10.2014;772/2014;12;2
3921;10.10.2014;786/2014;9;3
3922;10.10.2014;258/2011;12;5
3923;10.10.2014;808/2014;14;3
3924;10.10.2014;582/2013;12;2
3925;10.10.2014;575/2013;7;1
3926;10.10.2014;781/2014;14;4
3927;10.10.2014;590/2013;7;2
3928;10.10.2014;829/2014;3;4
3929;10.10.2014;718/2014;11;3
3930;10.10.2014;775/2014;22;5
3931;10.10.2014;807/2014;23;4
3932;10.10.2014;721/2014;13;4
3933;10.10.2014;857/2014;3;6
3934;10.10.2014;268/2011;12;5
3935;10.10.2014;576/2013;14;2
3936;10.10.2014;217/2011;27;3
3937;10.10.2014;464/2012;7;4
3938;10.10.2014;781/2014;9;4
3939;10.10.2014;663/2013;27;4
3940;10.10.2014;224/2011;27;4
3941;10.10.2014;718/2014;9;3
3942;10.10.2014;404/2012;12;3
3943;10.10.2014;586/2013;11;4
3944;10.10.2014;634/2013;13;2
3945;10.10.2014;744/2014;3;5
3946;10.10.2014;707/2014;7;3
3947;10.10.2014;645/2013;12;4
3948;10.10.2014;527/2013;13;3
3949;10.10.2014;173/2011;27;2
3950;10.10.2014;504/2012;14;4
3951;10.10.2014;748/2014;12;5
3952;10.10.2014;683/2013;14;3
3953;10.10.2014;568/2013;16;1
3954;10.10.2014;631/2013;27;4
3955;10.10.2014;551/2013;7;3
3956;10.10.2014;829/2014;22;4
3957;10.10.2014;763/2014;3;4
3958;10.10.2014;867/2014;4;2
3959;10.10.2014;764/2014;3;2
3960;10.10.2014;542/2013;14;3
3961;10.10.2014;605/2013;12;5
3962;10.10.2014;242/2011;14;5
3963;10.10.2014;707/2014;27;4
3964;10.10.2014;196/2011;14;4
3965;10.10.2014;743/2014;22;5
3966;10.10.2014;725/2014;8;4
3967;10.10.2014;752/2014;16;4
3968;10.10.2014;598/2013;16;3
3969;10.10.2014;174/2011;13;3
3970;10.10.2014;616/2013;15;2
3971;10.10.2014;310/2012;14;2
3972;10.10.2014;657/2013;20;2
3973;10.10.2014;538/2013;16;4
3974;10.10.2014;644/2013;16;2
3975;10.10.2014;388/2012;21;3
3976;10.10.2014;746/2014;3;5
3977;10.10.2014;480/2012;27;6
3978;10.10.2014;359/2012;13;5
3979;10.10.2014;731/2014;25;5
3980;10.10.2014;797/2014;8;2
3981;10.10.2014;148/2011;27;3
3982;10.10.2014;435/2012;12;2
3983;10.10.2014;143/2011;11;4
3984;10.10.2014;558/2013;26;4
3985;10.10.2014;743/2014;14;4
3986;10.10.2014;704/2014;9;4
3987;10.10.2014;603/2013;16;1
3988;10.10.2014;694/2013;12;6
3989;10.10.2014;464/2012;14;2
3990;10.10.2014;862/2014;14;3
3991;10.10.2014;846/2014;11;3
3992;10.10.2014;739/2014;16;1
3993;10.10.2014;744/2014;17;3
3994;10.10.2014;812/2014;11;3
3995;10.10.2014;138/2011;14;6
3996;10.10.2014;847/2014;7;4
3997;10.10.2014;533/2013;7;3
3998;10.10.2014;754/2014;4;5
3999;10.10.2014;825/2014;4;2
4000;10.10.2014;794/2014;3;3
4001;10.10.2014;777/2014;14;4
4002;10.10.2014;481/2012;16;3
4003;10.10.2014;716/2014;12;2
4004;10.10.2014;739/2014;13;3
4005;10.10.2014;359/2012;14;2
4006;10.10.2014;199/2011;13;5
4007;10.10.2014;509/2012;14;2
4008;10.10.2014;867/2014;3;5
4009;10.10.2014;626/2013;27;4
4010;10.10.2014;632/2013;13;2
4011;10.10.2014;841/2014;7;2
4012;10.10.2014;228/2011;13;6
4013;10.10.2014;160/2011;18;3
4014;10.10.2014;850/2014;8;3
4015;10.10.2014;264/2011;1;2
4016;10.10.2014;760/2014;5;4
4017;10.10.2014;745/2014;4;6
4018;10.10.2014;789/2014;12;3
4019;10.10.2014;854/2014;16;4
4020;10.10.2014;742/2014;12;2
4021;10.10.2014;726/2014;12;6
4022;10.10.2014;758/2014;9;4
4023;10.10.2014;524/2013;13;3
4024;10.10.2014;665/2013;7;2
4025;10.10.2014;638/2013;13;5
4026;10.10.2014;450/2012;10;5
4027;10.10.2014;413/2012;12;4
4028;13.10.2014;711/2014;27;5
4029;13.10.2014;822/2014;17;4
4030;13.10.2014;883/2014;4;3
4031;13.10.2014;326/2012;21;6
4032;13.10.2014;540/2013;12;4
4033;13.10.2014;547/2013;27;4
4034;13.10.2014;362/2012;16;6
4035;13.10.2014;182/2011;13;3
4036;13.10.2014;256/2011;13;2
4037;13.10.2014;639/2013;16;3
4038;13.10.2014;735/2014;8;3
4039;13.10.2014;437/2012;13;2
4040;13.10.2014;815/2014;6;2
4041;13.10.2014;825/2014;11;4
4042;13.10.2014;543/2013;7;2
4043;13.10.2014;223/2011;13;5
4044;13.10.2014;169/2011;12;6
4045;13.10.2014;573/2013;7;1
4046;13.10.2014;590/2013;13;3
4047;13.10.2014;753/2014;6;2
4048;13.10.2014;464/2012;7;4
4049;13.10.2014;786/2014;13;3
4050;13.10.2014;568/2013;26;2
4051;13.10.2014;876/2014;5;5
4052;13.10.2014;263/2011;16;4
4053;13.10.2014;245/2011;16;5
4054;13.10.2014;257/2011;13;5
4055;13.10.2014;831/2014;11;5
4056;13.10.2014;291/2012;14;6
4057;13.10.2014;252/2011;16;3
4058;13.10.2014;741/2014;4;5
4059;13.10.2014;361/2012;13;2
4060;13.10.2014;134/2011;12;5
4061;13.10.2014;872/2014;7;3
4062;13.10.2014;762/2014;11;4
4063;13.10.2014;699/2013;16;2
4064;13.10.2014;787/2014;6;3
4065;13.10.2014;725/2014;25;3
4066;13.10.2014;732/2014;17;2
4067;13.10.2014;525/2013;14;4
4068;13.10.2014;859/2014;11;5
4069;13.10.2014;586/2013;16;3
4070;13.10.2014;734/2014;3;3
4071;13.10.2014;884/2014;12;3
4072;13.10.2014;346/2012;1;3
4073;13.10.2014;792/2014;3;4
4074;13.10.2014;801/2014;13;3
4075;13.10.2014;633/2013;14;4
4076;13.10.2014;795/2014;9;4
4077;13.10.2014;584/2013;12;5
4078;13.10.2014;884/2014;6;5
4079;13.10.2014;732/2014;3;4
4080;13.10.2014;230/2011;13;6
4081;13.10.2014;638/2013;12;5
4082;13.10.2014;850/2014;14;2
4083;13.10.2014;812/2014;5;1
4084;13.10.2014;635/2013;13;3
4085;13.10.2014;155/2011;14;4
4086;13.10.2014;571/2013;12;4
4087;13.10.2014;524/2013;19;3
4088;13.10.2014;673/2013;7;3
4089;13.10.2014;824/2014;22;2
4090;13.10.2014;647/2013;14;5
4091;13.10.2014;837/2014;16;3
4092;13.10.2014;171/2011;13;2
4093;13.10.2014;297/2012;10;4
4094;13.10.2014;745/2014;4;5
4095;13.10.2014;249/2011;16;2
4096;13.10.2014;570/2013;7;4
4097;13.10.2014;539/2013;14;2
4098;13.10.2014;653/2013;7;3
4099;13.10.2014;397/2012;16;1
4100;13.10.2014;800/2014;22;2
4101;13.10.2014;811/2014;11;5
4102;13.10.2014;409/2012;27;2
4103;13.10.2014;646/2013;7;3
4104;13.10.2014;266/2011;16;3
4105;13.10.2014;729/2014;7;3
4106;13.10.2014;258/2011;14;3
4107;13.10.2014;353/2012;13;5
4108;13.10.2014;607/2013;13;2
4109;13.10.2014;291/2012;12;2
4110;13.10.2014;816/2014;3;3
4111;13.10.2014;541/2013;26;2
4112;13.10.2014;730/2014;13;3
4113;13.10.2014;163/2011;11;4
4114;13.10.2014;854/2014;9;1
4115;13.10.2014;264/2011;16;3
4116;13.10.2014;370/2012;27;5
4117;13.10.2014;726/2014;3;4
4118;13.10.2014;621/2013;13;4
4119;13.10.2014;162/2011;12;3
4120;13.10.2014;153/2011;11;4
4121;13.10.2014;824/2014;17;3
4122;13.10.2014;732/2014;6;5
4123;13.10.2014;472/2012;14;3
4124;13.10.2014;234/2011;16;3
4125;13.10.2014;778/2014;8;2
4126;13.10.2014;537/2013;27;4
4127;13.10.2014;779/2014;8;2
4128;13.10.2014;453/2012;27;4
4129;13.10.2014;732/2014;3;4
4130;13.10.2014;863/2014;16;3
4131;13.10.2014;718/2014;9;3
4132;13.10.2014;655/2013;16;3
4133;13.10.2014;538/2013;14;4
4134;13.10.2014;865/2014;6;3
4135;13.10.2014;828/2014;7;4
4136;13.10.2014;322/2012;14;3
4137;13.10.2014;608/2013;15;2
4138;13.10.2014;805/2014;5;4
4139;13.10.2014;878/2014;8;4
4140;13.10.2014;754/2014;12;2
4141;13.10.2014;840/2014;11;5
4142;13.10.2014;198/2011;14;2
4143;13.10.2014;752/2014;17;3
4144;13.10.2014;634/2013;26;2
4145;13.10.2014;699/2013;20;3
4146;13.10.2014;191/2011;1;3
4147;13.10.2014;644/2013;15;3
4148;13.10.2014;847/2014;17;5
4149;13.10.2014;617/2013;14;2
4150;13.10.2014;465/2012;11;2
4151;13.10.2014;648/2013;19;6
4152;13.10.2014;879/2014;13;3
4153;13.10.2014;523/2013;7;3
4154;13.10.2014;790/2014;13;2
4155;13.10.2014;757/2014;12;4
4156;13.10.2014;830/2014;9;4
4157;13.10.2014;621/2013;27;3
4158;13.10.2014;607/2013;2;2
4159;13.10.2014;792/2014;14;2
4160;13.10.2014;594/2013;16;2
4161;13.10.2014;798/2014;17;5
4162;13.10.2014;740/2014;16;6
4163;13.10.2014;186/2011;16;4
4164;13.10.2014;820/2014;11;6
4165;13.10.2014;835/2014;25;5
4166;13.10.2014;188/2011;16;4
4167;13.10.2014;206/2011;14;2
4168;13.10.2014;384/2012;14;3
4169;13.10.2014;727/2014;27;5
4170;13.10.2014;738/2014;6;5
4171;13.10.2014;333/2012;21;2
4172;13.10.2014;269/2012;27;3
4173;13.10.2014;495/2012;14;5
4174;13.10.2014;708/2014;9;4
4175;13.10.2014;845/2014;12;6
4176;13.10.2014;433/2012;16;4
4177;13.10.2014;352/2012;1;5
4178;13.10.2014;168/2011;13;4
4179;13.10.2014;168/2011;11;3
4180;13.10.2014;758/2014;23;4
4181;13.10.2014;218/2011;14;2
4182;13.10.2014;672/2013;15;4
4183;13.10.2014;548/2013;26;2
4184;13.10.2014;478/2012;7;6
4185;13.10.2014;654/2013;13;3
4186;13.10.2014;709/2014;4;5
4187;13.10.2014;868/2014;23;5
4188;13.10.2014;789/2014;7;2
4189;13.10.2014;788/2014;3;2
4190;13.10.2014;759/2014;13;3
4191;13.10.2014;160/2011;27;2
4192;13.10.2014;257/2011;14;4
4193;13.10.2014;274/2012;16;4
4194;13.10.2014;631/2013;13;3
4195;13.10.2014;765/2014;8;4
4196;13.10.2014;698/2013;13;5
4197;13.10.2014;556/2013;11;3
4198;13.10.2014;736/2014;24;4
4199;13.10.2014;853/2014;11;4
4200;13.10.2014;532/2013;12;2
4201;13.10.2014;248/2011;16;4
4202;13.10.2014;704/2014;3;4
4203;13.10.2014;539/2013;16;2
4204;13.10.2014;777/2014;24;5
4205;13.10.2014;766/2014;8;3
4206;13.10.2014;777/2014;6;5
4207;13.10.2014;626/2013;26;4
4208;13.10.2014;777/2014;11;2
4209;13.10.2014;248/2011;14;6
4210;13.10.2014;182/2011;12;6
4211;13.10.2014;878/2014;14;2
4212;13.10.2014;786/2014;4;2
4213;13.10.2014;605/2013;13;2
4214;13.10.2014;538/2013;7;3
4215;14.10.2014;789/2014;13;2
4216;14.10.2014;388/2012;1;5
4217;14.10.2014;871/2014;4;5
4218;14.10.2014;567/2013;12;3
4219;14.10.2014;736/2014;23;2
4220;14.10.2014;815/2014;14;5
4221;14.10.2014;712/2014;24;5
4222;14.10.2014;379/2012;13;5
4223;14.10.2014;559/2013;20;4
4224;14.10.2014;691/2013;14;4
4225;14.10.2014;737/2014;14;3
4226;14.10.2014;167/2011;1;3
4227;14.10.2014;280/2012;7;2
4228;14.10.2014;768/2014;8;4
4229;14.10.2014;825/2014;6;4
4230;14.10.2014;805/2014;8;2
4231;14.10.2014;822/2014;3;3
4232;14.10.2014;743/2014;13;3
4233;14.10.2014;656/2013;26;3
4234;14.10.2014;860/2014;11;2
4235;14.10.2014;855/2014;13;4
4236;14.10.2014;450/2012;14;1
4237;14.10.2014;843/2014;9;1
4238;14.10.2014;217/2011;16;1
4239;14.10.2014;797/2014;17;4
4240;14.10.2014;805/2014;3;1
4241;14.10.2014;165/2011;13;2
4242;14.10.2014;863/2014;12;4
4243;14.10.2014;528/2013;12;4
4244;14.10.2014;697/2013;7;2
